itemId,title,outdoor,time,genre
158,MOI幻觉艺术博物馆,2,3,火爆全网、3年内征服全球19个国家的MOI幻觉艺术博物馆！这不仅是中国首个MOI幻觉艺术博物馆，还是全球系列展馆中规模最大的！80+奇幻装置挑战你的大脑，眼见不一定为实，接下来让我们一起开启博物馆探索之旅吧！反重力、身体大小瞬间变幻、空间颠倒、视觉错觉...这里的每一个装置都在挑战你的大脑，欺骗你的眼睛！先看看歪果友人们是怎么玩转幻觉艺术博物馆的~在各种各样的空间场景中，可以任意发挥你的脑洞和创造力，解锁更多隐藏的视错觉惊喜。叫上小伙伴一起来一探究竟！
159,梅川路步行街,2,1,普陀区梅川路步行街，曾经入选上海十大休闲街之一，上海旅游节花车巡游的定点站点，是普陀区具有代表性的商业街。位于普陀区的一个休闲购物的生活广场。广场中央立了一个一百米高的塔。塔身全部用花岗岩堆砌，非常壮观。走进观看，塔身内安放着一座四面象，表示“祥和”。塔外面立着两块牌篇，介绍塔的建造史，和大世界吉尼斯纪录的诞生。整个生活体验广场集购物、娱乐、美食为一体，全步行式的，非常不错。
160,西沙湿地公园,1,3,·位于崇明岛西端，是长江畔的一处滩涂，更是观潮、寻鸟、赏日落的绝佳之处。·偌大的湿地上长满了芦苇，并夹杂着多种植被群落，放眼望去，茫茫的一片绿色海浪，美得令人震撼。·湿地素以观鸟胜地出名，这里有大量鸟类的栖息地，每年11月至次年3月是最佳观鸟季节。·是看落日的最佳场所，堪称崇明一景的“西沙日落”，在滩涂的映衬下，显得与众不同。
161,复星艺术中心,2,2,复星艺术中心坐落在外滩金融中心，是由复星集团及复星基金会发起并出资建立的非营利机构。复星艺术中心旨在推广当代艺术，致力于联结中国与国际的文化艺术，促进公众对全球当代艺术的关注、理解和参与。同时，复星艺术中心持续关注和支持中国本地艺术家，为优秀的中国当代艺术作品提供广阔的展示平台。
162,罗斯福公馆,2,2,原英资怡和洋行在上海外滩所建的办公大楼，怡和洋行曾经是上海规模最大的一家洋行，号称“洋行之王”。与那时候绝大多数的洋行一样，主要收入来源是见不得光的鸦片贸易。如今大楼的被改造为了罗斯福公馆，是上海滩的时尚聚集地。
163,探险家独木舟,1,1,探险家独木舟，位于上海迪士尼景区宝藏湾板块内，可以登上独木舟，开启探险之旅！为了成为探险家，首先你要划动你的单浆，然后和你的伙伴们同步划动，才能快速前进！沿着首先经过宝藏湾中的女妖复仇号！最明显的标志在船头！然后经过冒险岛区域，非常不错的游戏
164,北外滩滨江绿地,1,2,上海北外滩滨江绿地位于黄浦江的中心地带，东起高阳路，西至溧阳路，北从东大名路，往南至黄浦江驳岸线，呈东西向贯通，总面积为64088平方米，西接外滩，南与陆家嘴、东方明珠电视塔隔江相望。绿地辅以丰富的树木、植被群落，已营造出一个“亲水、通透、美观”的沿江景观。北外滩滨江绿地2012年7月16日开始正式对外开放，历来是中国企业巨无霸上海港务和远洋公司的地盘，被上海市政府强制为市民开放，商务区作为市民休闲场所也是一种创举，绿地主要景观：一滴水、彩虹桥、音乐之门。
165,川沙古城墙,1,2,位于新川路171号城厢小学内，始建于明代，现尚存东南一角，上有魁星阁、岳碑阁、笔塔等建筑。 川沙古城墙建于1557年，是当时川沙人民为抵御倭寇入侵而建。凭借此城墙，川沙人民成功地击退了倭寇的多次侵袭。此城墙为中华民族不屈不挠抵御外侮的物证。
166,汇龙潭公园,1,2,汇龙潭公园位于嘉定镇南首，南临沙霞路，西与孔庙毗邻，东靠博乐路，北与嘉定宾馆相对峙。1979年5月1日正式对外开放，1984年又扩建二期工程，现今公园占地七十余亩。公园南部以汇龙潭水和应奎山组成山水相依的自然风景。魁星阁、百鸟朝阳台等明清建筑平地拔起，气势轩昂、参天古木，名花异草相映成辉。北部姑苏庭院格局，飞檐翘角、秀雅简朴、白壁粉墙、小桥流水、曲径通幽。布局紧凑，古建筑相对集中，畅观楼、怡安堂、缀华堂造型各异，古朴典雅。园内历史文化古迹颇多：有宋、元、明、清朝代的石亭、石塔、石峰等文物古迹；百年以上的古树名木十一棵。古朴浑厚，保存完整，是历史文化艺术之精品。候黄二先生纪念碑与小刀会就义遗址的业绩古树给游客游园增添不少情趣。徜徉与古朴秀美的幽境，如入桃源之中，极富诗情画意。由于汇龙潭历史悠久、景色独特，被列为上海名园之一。
167,八音盒珍品陈列馆,2,2,上海八音盒珍品陈列馆是中国唯一一家专门展示欧洲八音盒艺术及其发展历史的专题型陈列馆，馆内珍藏了珍品200余件，包括古董八音盒与西洋自动人偶两大部分。馆内拥有堪称八音盒至尊珍品的“世界上最古老的八音盒”，是于1796年由瑞士钟表匠安托*法布尔发明制作的。馆内有专业人士为参观者介绍八音盒的原理构造和历史演变，并挑选具有代表性的八音盒与自动人偶为参观者逐一表演。那些充满艺术感和想象力的伟大作品，常常将人们带入梦幻般的童话世界。陈列馆本身所处的建筑“东方艺术中心” 是浦东最大的文化艺术中心，也是一个著名景点，是由法国著名建筑师保罗•安德鲁设计，从高处俯瞰犹如五片绽放的花瓣，组成了一朵硕大美丽的“蝴蝶兰”。晶莹剔透的外观加上内部极富现代感的墙面装饰和新颖的区域分割，衬托出这一音乐殿堂的美轮美奂和别具一格，同时其典雅的艺术氛围更是与八音盒陈列馆相得益彰，这也是八音盒陈列馆舍弃其他商业场所，独独青睐于此的原因。古董八音盒以圆筒型八音盒与圆片型八音盒为主要展示内容，同时包括街头手摇风琴，歌鸟等发声机械。其中圆筒型八音盒是八音盒家族中最典型，最古老的类别，其工艺于19世纪中期在瑞士发展至顶峰，本馆陈列的正是当时一系列的代表作。 西洋自动人偶展示了欧洲自动人偶鼎盛时期（1865-1905）的大量优秀作品以及近现代人偶制作大师的传世杰作。人偶不仅外表栩栩如生，而且表演起来也自然优雅，拟人生动，令人大开眼界。
168,基督教国际礼拜堂,2,2,基督教国际礼拜堂从12月22日至12月26日每天19:00都会做圣诞音乐崇拜。在圣诞夜12月24日19:00-20:30，基督教国际礼拜堂会举行大型圣乐崇拜的典礼，整个典礼隆重而典雅，通过歌曲描绘赞颂基督出生的过程，同时也有牧师讲述人生心得。圣诞夜活动场面很大，人很多，要排很久的队才能进去，如果楼下人满了，就只能到楼上看转播的屏幕了，所以如果想看到现场，一定要早早的去。管理人员非常和善，有饮水机免费喝水，还会发放圣经，但是也要到的早才能够领取到。
169,上海犹太难民纪念馆,2,1,上海犹太难民纪念馆是纪念一战期间上海总共接纳了近三万名为逃离纳粹的屠杀和迫害而从欧洲来沪的犹太难民，为他们撑起了一艘“诺亚方舟”。“提篮桥历史文化风貌区”现仍较为完好地保存着当时作为犹太人居住区时的风貌，是中国境内唯一一个能够反映二战时期犹太难民生活的历史遗迹。
170,课植园,2,2,·课植园历时15年修建，是镇上最大的庄园式园林建筑，曾是当地巨贾马文卿的私宅。·园名定为“课植”乃寓“课读之余，不忘耕植”之意，课园是生活学习区，植园是娱乐耕作区，环境幽静，风光独好。·望月楼、书城是园内最为典型的中西合璧建筑，园中碑廊里镶嵌着明代四大才子唐、祝、文、周的诗词信札等手迹石刻，具有很高的历史文化价值。·这里游览内容丰富，是带小孩游玩的绝佳之地。
171,徐光启墓园,1,2,徐光启墓是明末儒学、西学、天学、天文学、数学、水利学、农学、军事学学者，思想家、政治家、军事家，天主教教友领袖和护教士，礼部尚书兼文渊阁大学士徐光启（1562年4月24日－1633年11月10日）及其部分亲属的墓地。位于上海南丹路光启公园，是全国重点文物保护单位。
172,上海滨海森林公园,1,2,上海滨海森林公园坐落于上海南汇滨海旅游度假区，北临滨海高尔夫，南靠上海鲜花港，距浦东国际机场18公里，离临港新城商业区仅5公里。公园总面积5380亩，其中森林占75％，河湖占20％，交通便捷，气候宜人。
173,宋庆龄陵园,1,2,宋庆龄陵园坐落于上海市区宋园路，离徐家汇商圈不远，这里是国家名誉主席、国母宋庆龄长眠的地方。宋庆龄陵园占地约12公顷，由宋庆龄纪念设施、名人墓园和外籍人墓园以及少儿活动区四个部分组成。以宋庆龄墓为中心的纪念设施，是陵园的主体部分。主要有宋氏墓地、纪念广场、展示宋庆龄特有气质和风采的汉白玉雕像、由邓小平亲笔题词的宋庆龄纪念碑和宋庆龄生平事迹陈列馆等。陈列馆展线长137米，展出照片400多幅，实物100多件，真实、形象、全景式地展示了宋庆龄从一个追求真理的爱国青年到投身革命，最终成为共产主义伟大战士的光辉历程。宋庆龄陵园还建立了名人墓园。名人墓园安葬有爱国老人马相伯、抗日英雄谢晋元“三毛之父”张乐平等知名人士，每个墓建有反映他们生前风格的栩栩如生的纪念雕塑；外籍人墓园葬有来自世界25个国家的600多名外籍人士，其中有鲁迅的日本朋友内山完造夫妇、宋庆龄的美籍女友耿丽淑等。
174,真如寺,2,2,真如寺位于上海普陀区真如镇，原名“万寿寺”，俗称“大庙”。创建于南宋嘉定年间，为上海著名的佛寺，全国文物保护单位。中华人民共和国成立后政府拨款修理大殿。现存梁、柱、枋、斗拱等主体结构以及大部分构件皆为元代原物，是我国佛教寺院中为数很少、保存下俩更少的元代建筑，故此寺的元建大殿更显可贵。
175,天马山公园,1,3,天马山公园位于马尾区西北面的天马山，1997年初步建成开放。现规划建设的有天马春晓、名贤传秀、仙林弈秋、云壁听泉、古塔佛光、摩云揽胜、石洞探秘、北峰观日、竹影临溪、琵琶月夜等十大景区。山上植被非常茂盛，主要是台湾相思树。攀登天马山，除了登高观赏马尾区的风光外，还可以欣赏相思树的风采。
176,桂林公园,1,2,桂林公园位于桂林路128号，全园占地面积3.55公顷，始建于1929年，出资350万银元，1932年竣工。桂林公园以江南古典园林的传统手法，布局精巧别致。在嶙峋怪石、湾池小轩、苍松翠柏映衬下，构成完美统一的建筑群。桂林公园全园植金桂、银桂、丹桂、四季桂等23个品种、1000余株。每逢中秋佳节，桂花盛开，满园飘香，沁人肺腑。桂林公园造园艺术采用江南古典传统布景技法，布局精巧别致，园内龙墙、花墙回绕、小桥流水、叠山立峰、楼台掩映、亭榭参差、曲径通幽、花木葱茂、布局协调，建筑风格明快。哈哈亭、凌云亭、松月亭、颐亭、八仙台、观音阁、四教厅、迎宾厅、桂花 厅、飞香厅、九曲长廊、般若舫、“双虹卧波”、拱桥等建筑物在怪石嶙峋，清池小轩，苍松翠柏掩映下，构成完美统一的桂林公园。全园遍植金桂、银桂、丹桂等23个品种，1000余株。每逢中秋，满园飘香。每年的桂花节是它的一大特色。
177,州桥老街,1,2,州桥，又叫登龙桥，始建于1245年，单孔石拱桥，南北走向，跨练祁河，石阶桥面南北各13级，1998年重修。       州桥老街，作为嘉定城区中心，自南宋嘉定十年（1218年）起一直保存下来，在千步之内汇集了宋、元、明、清历代古塔、旧庙、名园而为国内罕见，可谓“嘉定之根”，这里也是人气最旺盛的老街区。同时老街也是连接孔庙、汇龙潭、秋霞圃等名胜古迹的旅游购物通道。
178,西佘山园,1,4,西佘山园是佘山九峰中环境最好、最具特色的森林公园。西佘山林地面积800余亩，海拔高度98.8米。它以秀丽的自然风光、璀璨的宗教文化、茂密的竹林、俊俏的山峰和雄伟壮观的山顶建筑吸引着中外游客。佘山圣母大殿是与法国罗德圣母大殿齐名的天主教堂，也称远东圣母大殿。该堂于1871由法国传教士始建，1935年落成。它集多种建筑风格于一体，采用无木无钉无钢无梁的四无结构，堪称不对称的典范。从20世纪40年代起即为世界闻名的天主教圣地，也是国内天主教最主要的朝圣地。在西佘山山顶处有一耸立的天主教中堂。堂内设祭台供奉圣像，可容500余人。中堂前有可容千人的圆形广场，凭栏可观四周风景。广场西侧山坡，有开阔的空地一方，建有耶稣圣心亭、圣母亭、若瑟亭，合称“三圣亭”。
179,大连路绿地,1,3,该项目以“知识杨浦，收获金秋”为立意，创造出“五片围一心，一廊串两轴”的特色景观格局，将成为上海市区又一点睛之笔的城市景观。该项目的建设不仅将填补上海市城市绿地应急避难场所建设的空白，同时正式揭开上海市应急避难场所建设的序幕，推动整个上海市应急避难场所系统建设工作的开展，而且在工程当中所有的经验和成果，将成为今后城市各类应急避难场所建设难得的极具说服力的理论依据和实践经验，成为周边城市和地区的绿地应急避难场所建设的典范，具有里程碑式的意义
180,沪申画廊,2,2,沪申画廊以推动亚洲当代艺术为己任，以其高质量的展览和富有敏锐洞察力的策划而闻名。地处于外滩这一上海最为卓越和富有历史沉淀的地区，沪申画廊通过其特有的活动和展览，展开了一系列对于当代艺术、文化意义、艺术家实践和跨领域项目的讨论。画廊坐落在著名的标志性建筑的三楼，并由著名建筑师Michael Graves设计，沪申画廊以其雅致的楼高和充裕的自然光线呈现出1200平方米的空间包括收藏设备，贵宾室，画库和展览空间。
181,金色童话盛典,2,3,欣赏您最喜爱的迪士尼公主们倾情上演的的音乐舞台盛宴，领略奇妙魔力和动人乐曲。白雪公主、安娜和艾莎、茉莉、爱丽儿和梅莉达诚邀您加入她们，一同前往“奇幻童话城堡”前的“奇想花园”，观赏精彩绝伦的日间演出。不同年龄段的游客将可以透过可爱的迪士尼朋友绝美的演出服装和难忘的美妙音乐兴高采烈地融入到迪士尼经典的娱乐庆典中。快来亲身感受这有趣浪漫、欢乐刺激的体验吧，让我们一起做一个“永远幸福美满”的美梦！
182,国家会展中心,2,4,国家会展中心（上海）总建筑面积147万平方米，拥有40万平方米的室内展厅和10万平方米的室外展场，配套15万平方米商业中心、18万平方米办公设施和7万平方米五星级酒店[1] 。于2015年1月19日竣工。国家会展中心（上海）作为世界规模最大的会展综合体，将充分依托上海的区位优势和辐射能力，立足长三角，服务全中国，面向全世界，为促进上海国际会展中心城市建设，上海国际贸易中心建设和中国展览业发展做出积极的贡献。
183,闵行公园,1,2,园内建有棚架长廊、大型假山盆景、猴山、荷花池、磨菇亭、假山等，以高大乔木、四季花木和高低错落的绿篱分隔空间。园西建活动区，园东设置土山、密林、草坪、花径、溪流、鱼池。园东北有总面积3300平方米的规则式花坛群，坛中植各色月季。园东部建有一座猴馆，登上二楼平台可观看猴山上猴子的活动。园内活动区设置了儿童游乐碰碰车、小火车、电动车、海洋球、摇马、马拉车、高架飞机、赛车等儿童游乐设施，是上海市首批免票入园的公园之一。
184,三林老街,1,2,三林老街依三林浦而建。说是老街，其实大部分是重建重修。三林浦穿镇而过，南岸街上，只有上林艺术馆，一家新开的茶艺馆和几家饭店。整个老街都在北岸，东西走向，房屋大都是砖木结构的二层楼，白墙黛瓦，屋檐比肩接踵，沿河一字排开。一条街上，众多的店铺，中间掺杂着深宅大院、亭阁戏台。三、四座质朴优美的石桥横跨三林浦，在水面留下了清晰的倒影。
185,华山路,2,2,华山路全长四千多米，北端从愚园路静安寺起，南端延伸至衡山路徐家汇。虽然连接着两大商圈，华山路本身是一条宁静的马路，褪去了一百年前“徐家汇路”的名字，两边的老洋房依然完好得保留着，与茂密的树木相映，值得你边逛边拍照留念。
186,南翔双塔,1,2,南翔双塔是上海古塔中的老寿星，也是我国砖塔中的珍品，建于五代至北宋初年，原建在白鹤南翔寺山门内两侧。清乾隆三十一年（1766年）一场大火将古寺烧的荡然无存，惟独砖塔劫后余生，为南翔古镇最古老的地面文物。200多年来，古塔历经沧桑，已是岌岌可危。1982年根据古塔尚存的构件和痕迹，以及地下清理的点滴实物，参考大量文献资料，终于构画出古塔复原方案。现新生的双塔，七级八面，高11米，全部砖制构件外观模仿江南木结构楼阁式宝塔。塔上火焰形的壶门，简朴的直棂窗，精巧的斗拱，细腻的栏板和秀挺的塔刹，表现了典型的唐宋建筑风格。它的修复体现了上海人民保护民族文化遗产的热情和智慧。
187,滨江公园,1,3,滨江公园位于宜昌市城区中心，横卧在扬子江畔， 长3.8公里， 平均宽65米，占地面积17公顷， 其中绿地面积12.5公顷，是一座依街傍水的开放式公园。昔日的滨江公园是一片河沙滩， 随着长江葛洲坝工程的兴建， 政府投资5000多万元，沿江筑起800米长的护岸大堤，1984年，市政府又投资1000多万元，建成了双亭广尝镇江阁等一批景点。2001年为配合沿江景观改造，宜昌市政府投入资金在双亭广场增设礼花灯、轮廓灯及射灯，并在沿江护栏处增设一排景观灯，成为一道引人注目的风景线。滨江公园全绿色构成了滨江公园的主色调，在绿树辉映花团锦簇之中，园内的仿古建筑镇江阁、屈原塑像、双亭广尝南檄盆景园与沿江大道、沿江护岸、夷陵长江大桥浑然一体，其景如画，独具神韵。滨江公园海拔55米，与长江水位相近，可与江面互为对景。狭长的公园绿化园地，恰似镶在城区边缘的一幅彩带，宛如一座街头画廊， 被人们誉为“万里长江第一园”，是来宜昌的游客必到之地。
188,外滩源,1,3,外滩源”位于黄浦江和苏州河的交汇处，东起黄浦江、西至四川中路、北抵苏州河、南面滇池路，占地16.4公顷。“外滩源”顾名思义，即外滩的源头，这一地区从时间上讲，拥有外滩地区最早建成的一批历史建筑；从空间上看，又是外滩的起点。从上海开埠起，1849年英国人最早在“外滩源”地段建造驻沪领事馆、商务和传教机构，继而从英国领事馆沿黄浦滩向南扩张，建设货运及游船码头，以及成片的滨水仓栈，逐渐形成了外滩风景线，带动了浦江西侧腹地的纵深发展，使老城厢的郊野在20世纪20年代演变成了繁华的新城区中心。“外滩”从某种意义上可谓近现代上海城市生长发展的摇篮，是上海开埠的起源点
189,武康庭,2,1,别具魅力的砖巷庭院，源于20世纪初的上海法租界年代，经历多年荒废后，终于在15年前重新开发，打造成一个全新的小天地，云集极度著名的咖啡店、餐厅、艺术画廊、红酒店等。目前，武康庭已跃居为上海远近闻名的区域，吸引艺术爱好者、时尚年轻人及共鸣者，成为获得赞誉、引人入胜的都会小绿洲。
190,世纪大道樱桃园,1,2,樱花园位于东昌路地铁站1号出口，是每年上海热门的赏樱胜地，庭院内错落有致的种植了早樱和晚樱，所以从三月下旬到四月中旬都能赏到不同的樱花盛景，每当樱花盛开之时都会吸引许多路人留恋驻足。落英缤纷时就更美了！世纪大道沿线一道亮丽的风景。
191,祥和公园,1,2,上海市祥和公园位于真光路西侧，南边及西边与居民区为界，北侧靠近梅川路步行街，总面积为3公顷，公园入口在真光路上。公园始建于2001年3月，完成于2001年10月，2005年2月对社会开放，免费入园。公园是周边祥和家园的配套设施，由申豪房产有限公司建造。公园建筑风格采用英国园林手法，该园以南北草坪及阶梯式观光平台为主。南草坪在正门进门处，草坪外围有一条鹅卵石铺就的园路，路边种植高大的庭荫树。园中是一座阶梯式观光平台，上边竖立着房产公司的标志建筑。北草坪地布置风格与南草坪的绿化布置一样。在主题绿化的周边点缀着曲桥、小河以及遍植的花灌木
192,泾东公园,1,2,泾东公园位于浦东新区罗山路、博山路交叉口的西北侧，毗邻杨浦大桥，占地31.2亩(20800平方米)，由原黄浦区园林所设计并施工建造。一期工程于1989年“国庆节”前建成，并正式对游人开放，1996年扩建至今日规模。公园规模不大，却处处蕴含着江南园林的神韵。园内种植有近万株约200种树木，蜿蜒小径穿行于林间，连接着以草坪、假山、水池及广场为主题四大景区，移步换景“小中见大”，园中景致遥相辉映，相映成趣。草坪景区位于公园西北角，一偶配以仿石、仿木景墙，营造出自然景色，游人置身其中，遥望远处掩映在丛丛树木后的杨浦大桥，自然景观与人文景观浑然融为一体，体现出人与自然的和谐。水池位于公园中央，分为南北两个池面，池面不宽但清澈醉人，岸边鹅卵石小道环抱，与池边“观虹亭”相连，池中荷花、睡莲与岸边的垂柳婆娑婀娜身姿相对应，给人以宁静、悠闲的感觉。位于水池和草坪之间的假山，是利用挖水池时的泥土堆积而成，山上松柏等常绿树木郁郁葱葱，宛如绿色的“华盖”，在夏日给人以惬意的凉爽。广场偏于公园东南方一角，由夸张的廊架与彩色道板铺成的地坪组成，故名为“彩虹”，周围配以低矮的灌木，四季花团紧簇，使人视野开阔，心胸豁然开朗。四个景点各具特色，搭配得恰如其分，为公园增添了诸多美景。泾东公园以其美丽的景色吸引着众多游人，成为浦东洋泾地区居民锻炼和活动的主要场所，公园仿佛是镶嵌在杨浦大桥下的一块绿色美玉，更是洋泾社区休闲好去处。
193,黄兴公园,1,2,"上海黄兴公园以辛亥革命重要领袖之一的黄兴先生的名字命名；东起营口路、西至双阳北路、南临走马塘、北靠国顺东路，占地62.4万平方米。公园与规划建设中的大学城相邻，距内环高架匝道仅200米，交通便利，为杨浦百万居民增添了一片绿色天地,成为游览和休闲的胜地。"
194,钱学森图书馆,2,4,坐落在上海交通大学徐汇校区的钱学森图书馆，图书馆总用地面积9300平方米，总建筑面积8188平方米，地下一层，地上三层，陈展面积约3000余平方米。馆内基本展览分为中国航天事业奠基人、科学技术前沿的开拓者、人民科学家风范和战略科学家的成功之道四个部分。馆藏钱学森同志文献、手稿和书籍76000余份，珍贵图片1500余张，实物700余件。馆内设有资料厅、专题展厅、学术交流厅等文化设施。
195,古华公园,1,2,古华公园是上海市奉贤区十大旅游景点之一，位于奉贤区南桥镇中心，属于一座仿古园林的大型综合性公园。公园实行免费开放。公园历经多次改造、扩建，目前公园占地面积为60余亩。古华公园在构筑上采集了奉贤历史上众多典故，迁入和再造了大批历史建筑，使公园具有了浓郁的历史文化气韵和江南水乡景象。
196,张爱玲故居,2,2,这里是著名作家张爱玲的故居，建于20世纪30年代初的法式公寓建筑，如今称常德公寓。张爱玲曾在这幢楼的601室生活了5年左右。她笔下妙趣横生的《公寓生活记趣》，说的便是这座大楼里的喜忧。
197,上海话剧艺术中心,2,3,上海话剧艺术中心是上海唯一一家国家级专业话剧团体，也是中国最优秀的话剧团体之一。中心不仅有着一大批专业的编剧、导演、演员、舞台等创作人员，还拥有三个大小各异、功能齐全的专业演出剧场，每年上话自主创作、交流、引进及巡回的各类演出八百多场次，吸引国内外观众三十余万人次。上海话剧艺术中心的宗旨是：以自身的博大与包容吸纳全国各地世界各国的艺术家，用形式多样内容丰富的舞台作品吸引更多的观众，在台前幕后所有人员的共同努力下，把上海话剧艺术中心发展成为一 家具有国际声望的，且与上海这座城市地位相匹配的现代化世界一流剧院
198,复兴公园,1,2,复兴公园是上海唯一一座保留法国古典式风格的园林，也是近代上海中西园林文化交融的杰作。东邻重庆南路，南临复兴中路，西近思南路，北与科学会堂等为界。公园有四个大门出入；南门在复兴中路重庆南路转角；北门在雁荡路；西门出皋兰路；东门出重庆南路。1995年全园面积8.89万平方米。园内经常举办各种嘉年华、演唱会活动。
199,陈毅广场,1,2,陈毅广场位于上海外滩中山东一路南京东路口东面，为了纪念新中国上海市第一任市长陈毅而建，现在已经成为上海市的旅游景点，吸引着许多的市民前去观看，丰富了市民的夜生活。
200,丁香花园,1,2,丁香花园是上海最负盛名、保存最为完好的老洋房之一，于十九世纪60年代由李鸿章特聘当时的美国建筑大师罗杰斯来沪设计建造。花园将西洋花园官邸建筑与中国江南园林于一体。园中建有三幢西式花园别墅，满园种满了紫藤、丁香等植物，环境宜人。丁香花园被列为上海市优秀近代建筑保护单位。   丁香花园的盛名，不仅在于其建筑本身，还在于洋房主人身份的传奇色彩。此园副西洋花园官邸建筑与中国江南园林于一体，园中建有三幢西式花园别墅，其中1号楼即为李鸿章和丁香居住的丁香楼，二楼为19世纪后期美国式的别墅建筑。该处现为丁香花园，被列为上海市优秀近代建筑保护单位。 1号楼据说是李鸿章和宠妾丁香曾经的住所，又有坊间相传此李鸿章后来将此处给了庶出的幼子李经迈。二楼为19世纪后期美国式的别墅建筑。3号楼则为李鸿章的藏书楼。如今经营特色上海菜、粤菜及颇具香港风情下午茶的申粤轩酒楼坐落于此，进入酒楼用餐的话可以欣赏到整个花园景色。
201,日清大楼,2,2,位于中山东一路5号的海运大楼原名日清大楼。日本名企日清就是在这里创建的。大楼坐西朝东，主要入口在西立面中央。日方造的是下3层和半地下室，建筑风格简洁，属于“日本近代西洋式”。犹太人造的上3层装饰就比较讲究了，层间有挑檐，檐下窗框上有浮雕。海运大楼的楼顶上是当时罕见的屋顶花园
202,上海基督教沐恩堂,2,2,基督教沐恩堂前身之一为“三一堂”，始建于清同治十三年（1874年），为哥特式建筑风格，砖木结构，尖尖的顶上顶着十字架。因其地处人民广场边上，来往游客很多，平时一二层包括前厅，甚至旁边好几个附属的小厅很快就有人坐满了，非常热闹。每年圣诞节都有唱诗、讲经的活动，还有免费发放小零食吃，活动往往要到次日凌晨一两点活动才会结束，在门口很容易可以打到车回去。
203,圣三一堂,2,1,上海圣三一座堂是中国上海市现存最早的基督教英国圣公会主教座堂，位于上海市中心黄浦区九江路219号，俗称“红礼拜堂”。这座教堂曾是英国国教会设立的英国圣公会维多利亚教区英侨教堂、圣公会华中教区主教座堂、中华圣公会主教院主教座堂，现在又成为中国基督教三自爱国运动委员会和中国基督教协会（“两会”）总部附属教堂。
204,卢浦大桥,1,2,卢浦大桥位于上海2010年世博会会址的中轴线上，是当今世界第一钢结构拱桥，是世界上跨度最大的拱形桥。它也是世界上首座完全采用焊接工艺连接的大型拱桥（除合拢接口采用栓接外），现场焊接焊缝总长度达4万多米，接近上海市内环高架路的总长度。卢浦大桥像澳大利亚悉尼海湾大桥一样具有旅游观光的功能。与南浦大桥，杨浦大桥不同，“世界第一拱”卢浦大桥将观光平台按在巨弓般的拱肋顶端，游客可乘坐高速观光电梯直达50米高的卢浦大桥桥面，沿大桥拱肋人行步道拾级而上，在“巨弓”背上大约攀登280米，登上100米高的拱肋顶端，即可到达篮球场大小的观光平台。
205,韩湘水博园,1,4,上海韩湘水博园全园占地400亩，毗邻黄浦江，是一座古桥博物馆，是一片名木古树的保护区，也是上海难得一见的集齐水、桥、亭、台、楼、阁、树、花、草、木的古典园林。水博园由古生态园区、古文化园区和乡村观光乐园组成。古生态园区以河道、古桥、古树、景观石、仿古建筑为主要构件，以古朴、自然、野趣为格调。古文化园区集中发掘和展示黄浦江水文化、马桥古文化及马桥历史文化名人，建有马桥古文化遗址仿真馆、董其昌画院等。乡村观光乐园以现代农业观光、黄浦江岸农家生活及乡土文化展示、农家休闲娱乐为主要功能，设农业生态展示区、江岸村落展示馆、水生经济作物园区、果树种植区、垂钓区、购物休闲街、农家度假村、农业科技展示馆等八大项目。
206,沉香阁,2,4,沉香阁旧名“慈云禅寺”，占地2378亩，是座有特色的比丘尼寺院，阁内有天王殿、大雄宝殿、观音阁、伽蓝殿和应慈法师纪念堂等。沉香阁以供奉“沉香观音”而闻名，原有的观音像已毁于十年浩劫。现观音阁中供奉的是后来香港信徒们所捐赠的海琼水沉香木的如意轮观音像。阁前有四柱三门重檐牌楼，上有沙孟海所题的“沉香阁”三字。天王殿中弥勒头戴天冠，右脚置于左脚上，此是弥勒在兜率天修行时菩萨相，为弥勒真身像，与一般寺院大肚弥勒迥异。两侧为四大天王，立姿，与一般佛寺坐姿不同。大雄宝殿正中为“华严三圣”。中为卢舍那佛，两旁文殊、普贤立侍左右，还有梵天、帝释两天神左右护侍。这种供式也为江南寺院所罕见。观音阁内供奉着沉香观音，有“如意轮观音”之称。沉香阁与龙华、静安、玉佛三大名刹齐名，1988年被国务院列为第一批全国142座重点开放寺院之一。今沉香观音虽非原像，但仍形神兼具、仪态万方，为佛中珍品，香火终日兴盛。
207,蔡元培故居,2,2,蔡元培故居位于绍兴市区萧山街笔飞弄13号，是一个颇具绍兴特色的明清台门建筑；也是我国目前唯一专门介绍蔡元培一生事迹的名人纪念馆，主要建筑有门厅、大厅、座楼，共三进，占地1856平方米，建筑面积1004平方米，砖木结构，花格门窗，乌瓦粉墙，青石板地。
208,古城公园,1,2,古城公园位于上海古老的江南名园豫园的西北角，北侧和南侧以人民路为界，西至安仁街，南临福佑路，占地面积3.88万平方米。公园建设以改善豫园老城厢地区的环境质量，提高周围居民的生活质量为目标，采用现代的园林表现手法来体现“古”与”新”的结合与过渡，以丹凤楼、钱业公所、民居缩影等景点来反映上海传统文化历史，森林茶座、大草坪、下沉广场等景点为市民提供了休息和活动场所，里面有咖啡厅和钓鱼点。
